temperature;soilMoisture;precipitation;ndvi;evatrasporation;Level
NULL;1.946;1.759;NULL;NULL;496.287
NULL;3.484;0;NULL;NULL;495.039
NULL;1.86;0;NULL;NULL;492.317
NULL;3.846;0;NULL;NULL;508.077
NULL;2.536;0;NULL;NULL;512.406
NULL;1.83;0;NULL;NULL;501.013
NULL;5.184;7.406;NULL;NULL;501.914
NULL;3.189;0;NULL;NULL;499.558
NULL;2.432;0;NULL;NULL;507.832
NULL;2.188;0;NULL;NULL;500.724
NULL;1.839;0;NULL;NULL;498.068
NULL;3.345;0;NULL;NULL;510.965
NULL;2.053;0;NULL;NULL;501.771
NULL;2.161;2.236;NULL;NULL;496.238
NULL;3.093;0;NULL;NULL;495.016
NULL;1.823;0;NULL;NULL;492.31
NULL;3.427;0;NULL;NULL;507.963
NULL;2.742;0;NULL;NULL;512.219
NULL;1.823;0;NULL;NULL;500.918
NULL;4.811;0;NULL;NULL;503.885
NULL;3.155;0;NULL;NULL;499.505
NULL;2.47;0;NULL;NULL;507.725
NULL;2.106;0;NULL;NULL;500.577
NULL;1.81;0;NULL;NULL;497.958
NULL;3.135;0;NULL;NULL;510.701
NULL;2.031;0;NULL;NULL;501.668
NULL;2.603;0.117;NULL;NULL;496.189
NULL;2.737;0;NULL;NULL;494.974
NULL;1.868;0;NULL;NULL;492.305
NULL;3.627;0;NULL;NULL;507.851
NULL;2.696;0;NULL;NULL;512.035
NULL;1.879;0;NULL;NULL;500.824
NULL;4.233;0;NULL;NULL;505.94
NULL;2.931;0;NULL;NULL;499.452
NULL;2.417;0;NULL;NULL;507.619
NULL;2.146;3.472;NULL;NULL;500.431
NULL;1.781;0;NULL;NULL;497.848
NULL;3.145;0;NULL;NULL;510.438
NULL;2.003;0;NULL;NULL;501.565
NULL;2.42;0;NULL;NULL;496.14
NULL;2.521;1.79;NULL;NULL;494.924
NULL;2.025;0;NULL;NULL;492.3
NULL;2.064;0;NULL;NULL;510.123
NULL;3.249;0;NULL;NULL;515.584
NULL;1.816;0;NULL;NULL;502.531
NULL;1.84;0;NULL;NULL;501.785
NULL;2.655;0;NULL;NULL;500.471
NULL;2.886;0;NULL;NULL;509.638
NULL;2.833;0;NULL;NULL;503.107
NULL;2.147;0;NULL;NULL;499.95
NULL;2.234;0;NULL;NULL;515.519
NULL;3.016;0;NULL;NULL;503.143
NULL;1.9;0;NULL;NULL;497.086
NULL;1.662;0;NULL;NULL;495.887
NULL;2.259;0;NULL;NULL;492.467
NULL;3.837;0;NULL;NULL;507.739
NULL;2.539;0;NULL;NULL;511.854
NULL;1.948;0;NULL;NULL;500.733
NULL;4.127;0;NULL;NULL;507.506
NULL;3.554;0;NULL;NULL;499.401
NULL;2.61;2.737;NULL;NULL;507.516
NULL;2.144;0;NULL;NULL;500.287
NULL;1.758;0;NULL;NULL;497.739
NULL;2.77;0;NULL;NULL;510.178
NULL;2;0;NULL;NULL;501.463
NULL;2.19;0;NULL;NULL;496.092
NULL;2.374;0;NULL;NULL;494.869
NULL;2.546;0;NULL;NULL;492.295
NULL;3.322;0;NULL;NULL;507.634
NULL;2.466;0;NULL;NULL;511.675
15.504;1.979;0;NULL;101;500.642
NULL;3.971;0;NULL;NULL;508.599
NULL;5.307;14.214;NULL;NULL;499.427
NULL;2.506;0;NULL;NULL;507.413
15.365;2.099;0;NULL;;500.145
NULL;1.763;0;NULL;NULL;497.632
NULL;2.682;0;NULL;NULL;509.92
NULL;2.028;0;NULL;NULL;501.361
15.406;2;0;NULL;92;496.047
NULL;2.202;0;NULL;NULL;494.813
NULL;3.415;0;NULL;NULL;492.291
15.407;2.815;0;NULL;80;507.531
15.404;2.442;0;NULL;84;511.499
NULL;1.937;0;NULL;NULL;500.552
15.636;3.923;0;NULL;137;509.217
NULL;4.413;0;NULL;;500.329
NULL;2.311;0;NULL;131;507.312
NULL;2.112;0;NULL;NULL;500.003
15.36;1.856;0;NULL;102;497.523
15.67;2.623;0;NULL;95;509.663
15.489;2.036;0;NULL;80;501.259
NULL;1.876;0;NULL;NULL;496.002
15.291;2.082;0;NULL;130;494.759
15.422;2.744;0;NULL;107;492.289
NULL;2.5;0;NULL;NULL;507.425
NULL;2.74;0;NULL;NULL;511.324
NULL;2.048;0;NULL;NULL;500.461
NULL;4.053;0;NULL;NULL;509.431
NULL;4.111;0;NULL;NULL;501.387
NULL;2.428;0;NULL;NULL;507.213
NULL;2.104;0;NULL;NULL;499.864
NULL;1.983;0;NULL;NULL;497.417
NULL;2.67;0;NULL;NULL;509.409
NULL;2.044;0;NULL;NULL;501.16
NULL;1.789;0;NULL;NULL;495.956
NULL;2.023;0;NULL;NULL;494.709
NULL;2.382;0;NULL;NULL;492.286
NULL;2.314;0;NULL;NULL;507.319
NULL;2.913;0;NULL;NULL;511.156
NULL;5.901;10.172;NULL;NULL;500.652
NULL;4.102;0;NULL;NULL;509.477
NULL;4.076;0;NULL;NULL;502.159
NULL;2.603;0;NULL;NULL;507.115
NULL;2.072;0;NULL;NULL;499.729
NULL;1.896;0;NULL;NULL;497.314
NULL;2.87;0;NULL;NULL;509.159
NULL;2.014;0;NULL;NULL;501.062
NULL;1.687;0;NULL;NULL;495.911
NULL;1.991;0;NULL;NULL;494.657
NULL;2.324;1.824;NULL;NULL;492.284
NULL;2.199;0;NULL;NULL;507.211
NULL;2.792;0;NULL;NULL;510.992
NULL;4.245;0;NULL;NULL;502.3
NULL;3.997;0;NULL;NULL;509.434
NULL;4.033;0;NULL;NULL;502.623
NULL;2.771;0;NULL;NULL;507.017
NULL;2.039;0;NULL;NULL;499.592
NULL;1.757;2.571;NULL;NULL;497.211
NULL;2.814;0;NULL;NULL;508.914
NULL;1.944;0;NULL;NULL;500.964
NULL;1.624;0;NULL;NULL;495.867
NULL;1.942;0;NULL;NULL;494.607
NULL;5.082;0;NULL;NULL;492.319
NULL;2.264;0;NULL;NULL;507.103
NULL;2.698;0;NULL;NULL;510.83
NULL;4.322;0;NULL;NULL;503.922
NULL;3.897;0;NULL;NULL;509.31
NULL;4.15;0;NULL;NULL;502.878
NULL;2.858;0;NULL;NULL;506.922
NULL;2.026;0;NULL;NULL;499.461
NULL;1.94;2.386;NULL;NULL;497.111
NULL;2.922;0;NULL;NULL;508.675
NULL;1.882;0;NULL;NULL;500.866
NULL;1.61;0;NULL;NULL;495.823
NULL;1.846;0;NULL;NULL;494.557
NULL;4.498;0.59;NULL;NULL;493.124
NULL;2.403;0;NULL;NULL;506.994
NULL;2.663;0;NULL;NULL;510.671
NULL;5.124;0;NULL;NULL;505.251
NULL;3.761;0;NULL;NULL;509.146
NULL;4.041;0;NULL;NULL;503.046
NULL;3.472;0;NULL;NULL;506.829
NULL;2.087;0;NULL;NULL;499.331
NULL;2.828;0;NULL;NULL;497.012
NULL;3.255;5.025;NULL;NULL;508.439
NULL;1.83;0;NULL;NULL;500.771
NULL;1.63;0;NULL;NULL;495.78
NULL;1.741;0;NULL;NULL;494.507
NULL;4.045;0.007;NULL;NULL;494.232
NULL;2.454;0;NULL;NULL;506.889
NULL;2.616;0;NULL;NULL;510.513
NULL;5.476;0;NULL;NULL;507.457
NULL;3.563;0;NULL;NULL;508.951
NULL;3.968;0;NULL;NULL;503.133
NULL;5.047;11.072;NULL;NULL;506.757
NULL;2.083;0;NULL;NULL;499.201
NULL;2.789;0;NULL;NULL;496.916
NULL;3.988;2.512;NULL;NULL;508.209
NULL;1.794;0;NULL;NULL;500.677
NULL;1.643;0;NULL;NULL;495.739
NULL;1.709;0;NULL;NULL;494.461
NULL;4.001;0;NULL;NULL;495.029
NULL;2.427;0;NULL;NULL;506.785
NULL;2.621;0;NULL;NULL;510.357
15.21;4.499;0;3.801;119;510.389
NULL;3.521;0;NULL;NULL;508.737
NULL;4.168;0;NULL;NULL;503.151
NULL;4.937;0;NULL;NULL;507.336
15.326;2.249;0;3.817;67;499.075
NULL;2.703;0;NULL;NULL;496.824
NULL;4.317;2.512;NULL;NULL;508.014
NULL;1.752;0;NULL;NULL;500.583
15.142;1.644;0;3.844;102;495.698
NULL;1.694;0;NULL;NULL;494.419
NULL;3.956;0.171;NULL;NULL;495.492
NULL;2.1;0;NULL;NULL;509.969
NULL;3.778;0;NULL;NULL;515.349
NULL;1.773;0;NULL;NULL;502.424
NULL;1.772;0;NULL;NULL;501.627
NULL;2.602;0;NULL;NULL;500.405
NULL;2.736;0;NULL;NULL;509.505
NULL;2.94;0.647;NULL;NULL;502.935
NULL;2.002;0;NULL;NULL;499.811
NULL;2.325;0;NULL;NULL;515.171
NULL;2.803;0;NULL;NULL;503.025
NULL;1.801;0;NULL;NULL;497.021
NULL;1.651;0;NULL;NULL;495.812
NULL;2.296;0;NULL;NULL;492.447
15.351;2.341;0;3.025;108;506.682
15.452;2.646;0;3.457;71;510.204
NULL;4.32;0;NULL;NULL;512.817
15.293;3.264;0;4.290;153;508.521
NULL;3.815;0;3.405;110;503.158
NULL;4.212;0;3.787;86;508.478
NULL;2.541;0;NULL;NULL;498.95
15.328;2.43;0;3.948;;496.732
15.656;4.188;0;5.252;98;507.855
15.397;1.653;0;4.643;88;500.489
NULL;1.532;0;NULL;NULL;494.876
15.518;1.614;0;5.076;105;494.375
15.239;3.968;0.118;3.903;68;495.714
NULL;2.079;0;NULL;NULL;509.817
NULL;3.194;0;NULL;NULL;515.124
NULL;1.791;0;NULL;NULL;502.316
NULL;1.737;0;NULL;NULL;501.472
NULL;2.622;0;NULL;NULL;500.34
NULL;2.642;0;NULL;NULL;509.372
NULL;2.663;1.294;NULL;NULL;502.766
NULL;1.923;0;NULL;NULL;499.672
NULL;2.387;0;NULL;NULL;514.828
NULL;2.701;0;NULL;NULL;502.907
NULL;1.746;0;NULL;NULL;496.956
NULL;1.617;0;NULL;NULL;495.74
NULL;2.062;0;NULL;NULL;492.43
NULL;2.341;0;NULL;NULL;509.668
NULL;2.834;0;NULL;NULL;514.904
15.447;1.845;0;NULL;89;502.209
NULL;1.754;0;NULL;NULL;501.316
NULL;2.597;0;NULL;NULL;500.275
NULL;2.51;0;NULL;NULL;509.241
15.498;2.285;0;NULL;107;502.602
NULL;1.868;0;NULL;NULL;499.536
NULL;2.422;0;NULL;NULL;514.49
NULL;2.636;0;NULL;NULL;502.793
15.833;1.864;2.156;NULL;98;496.894
NULL;1.541;0;NULL;NULL;495.669
NULL;1.914;0;NULL;NULL;492.415
15.616;2.804;0;NULL;106;509.521
15.654;2.467;0;NULL;93;514.683
NULL;1.902;0;NULL;NULL;502.105
15.526;2.083;0;NULL;143;501.162
NULL;2.446;0;NULL;109;500.21
NULL;2.392;0;NULL;159;509.115
NULL;2.07;4.157;NULL;NULL;502.439
15.543;1.818;0;NULL;102;499.405
15.351;2.849;0;NULL;153;514.158
15.5;2.747;0;NULL;108;502.682
NULL;1.99;0;NULL;NULL;496.834
15.363;1.498;0;NULL;114;495.598
15.652;1.822;1.313;NULL;90;492.401
NULL;2.743;0;NULL;NULL;509.377
NULL;2.165;0;NULL;NULL;514.462
NULL;1.937;0;NULL;NULL;502.002
NULL;3.367;9.268;NULL;NULL;501.01
NULL;2.287;0;NULL;NULL;500.146
NULL;2.327;0;NULL;NULL;508.99
NULL;2.506;0;NULL;NULL;502.275
NULL;1.745;0;NULL;NULL;499.275
NULL;3.169;0;NULL;NULL;513.832
NULL;3.884;0;NULL;NULL;502.573
NULL;1.804;0;NULL;NULL;496.774
NULL;1.518;0;NULL;NULL;495.527
NULL;1.734;0;NULL;NULL;492.39
NULL;2.576;0;NULL;NULL;509.235
NULL;1.991;0;NULL;NULL;514.241
NULL;1.909;0;NULL;NULL;501.899
NULL;4.007;0;NULL;NULL;500.861
NULL;2.22;0;NULL;NULL;500.081
NULL;2.322;0;NULL;NULL;508.865
NULL;2.792;0;NULL;NULL;502.114
NULL;1.683;0;NULL;NULL;499.147
NULL;2.972;0;NULL;NULL;513.513
NULL;3.891;0;NULL;NULL;502.533
NULL;1.701;0;NULL;NULL;496.716
NULL;1.57;0;NULL;NULL;495.459
NULL;1.635;0;NULL;NULL;492.38
NULL;2.456;0;NULL;NULL;509.099
NULL;1.898;0;NULL;NULL;514.023
NULL;1.904;0;NULL;NULL;501.796
NULL;3.754;0;NULL;NULL;500.738
NULL;2.188;0;NULL;NULL;500.018
NULL;2.336;0;NULL;NULL;508.744
NULL;2.669;0;NULL;NULL;501.954
NULL;1.673;0;NULL;NULL;499.021
NULL;2.845;0;NULL;NULL;513.201
NULL;3.913;0;NULL;NULL;502.503
NULL;1.631;0;NULL;NULL;496.657
NULL;1.619;0;NULL;NULL;495.391
NULL;1.673;0;NULL;NULL;492.371
